"","30","25","35","1","80","50","20","60","45","21","2","40"
"30",0.354657687991021,0.0549943883277217,0.0325476992143659,0.0145903479236813,0.0594837261503928,0.0347923681257015,0,0,0.00112233445566779,0.00112233445566779,0.00112233445566779,0
"25",0,0.400673400673401,0.0684624017957351,0.0415263748597082,0.00224466891133558,0.0258136924803591,0.0235690235690236,0.00336700336700337,0.00224466891133558,0.0112233445566779,0.00112233445566779,0
"35",0,0,0.22334455667789,0.0280583613916947,0.00112233445566779,0.0202020202020202,0.00336700336700337,0,0.00112233445566779,0.00336700336700337,0,0
"1",0,0,0,0.11672278338945,0.0134680134680135,0.0594837261503928,0.00224466891133558,0,0,0.00112233445566779,0,0
"80",0,0,0,0,0.0819304152637486,0.00112233445566779,0,0,0,0,0.00224466891133558,0
"50",0,0,0,0,0,0.109988776655443,0.00112233445566779,0,0,0,0,0
"20",0,0,0,0,0,0,0.0359147025813693,0.00112233445566779,0,0.00224466891133558,0,0
"60",0,0,0,0,0,0,0,0.0325476992143659,0,0,0,0
"45",0,0,0,0,0,0,0,0,0.0134680134680135,0,0.00112233445566779,0
"21",0,0,0,0,0,0,0,0,0,0.0224466891133558,0,0
"2",0,0,0,0,0,0,0,0,0,0,0.0123456790123457,0
"40",0,0,0,0,0,0,0,0,0,0,0,0.00673400673400673
