"","1","25","3","30","55","60","70","80","65","20","45","2","21"
"1",0.166043380703067,0.0598354525056096,0.0972326103216156,0.0441286462228871,0.0172026925953628,0.00074794315632012,0.00149588631264024,0.0209424083769634,0.0037397157816006,0.00299177262528048,0.00149588631264024,0.00299177262528048,0.0037397157816006
"25",0,0.337322363500374,0.0583395661929693,0.148840688107704,0.0261780104712042,0.00224382946896036,0.00149588631264024,0.0291697830964847,0.037397157816006,0.0112191473448018,0.00299177262528048,0.00149588631264024,0.00448765893792072
"3",0,0,0.196709050112191,0.0366492146596859,0.0426327599102468,0.00523560209424084,0.00224382946896036,0.037397157816006,0.0149588631264024,0.00972326103216156,0.00299177262528048,0.00448765893792072,0.0037397157816006
"30",0,0,0,0.382198952879581,0.0172026925953628,0.00224382946896036,0.00224382946896036,0.00673148840688108,0.0037397157816006,0.00299177262528048,0.00074794315632012,0.00299177262528048,0
"55",0,0,0,0,0.110695587135378,0.00897531787584144,0.00149588631264024,0.0478683620044877,0.0209424083769634,0.0104712041884817,0.0037397157816006,0,0
"60",0,0,0,0,0,0.0890052356020942,0.00074794315632012,0.00448765893792072,0.00149588631264024,0.00299177262528048,0,0,0
"70",0,0,0,0,0,0,0.0531039640987285,0.0037397157816006,0.00074794315632012,0,0.0284218399401645,0,0
"80",0,0,0,0,0,0,0,0.12191473448018,0.0239341810022438,0.00897531787584144,0.00523560209424084,0.00074794315632012,0.00224382946896036
"65",0,0,0,0,0,0,0,0,0.105459985041137,0.0074794315632012,0.00299177262528048,0,0
"20",0,0,0,0,0,0,0,0,0,0.0344053851907255,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,0.0418848167539267,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0.00523560209424084,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0.00897531787584144
