"","30","25","35","21","50","60","45","20","1","2","40"
"30",216.306818181818,42.3037190082645,27.4442148760331,0,16.7768595041322,0,2.18595041322314,1.14256198347107,6.75,0.534090909090909,0
"25",0,128.289256198347,21.0495867768595,2.71900826446281,7.65702479338843,0.787190082644628,1.16219008264463,8.22210743801653,12.6126033057851,0.378099173553719,0
"35",0,0,53.7768595041322,0.271694214876033,4.81921487603306,0,1.85847107438017,0,4.97417355371901,0,0
"21",0,0,0,0.49896694214876,0,0,0,0.0661157024793388,0.241735537190083,0.0340909090909091,0
"50",0,0,0,0,7.18801652892562,0,0,0,4.21694214876033,0,0
"60",0,0,0,0,0,0.403925619834711,0,0,0,0,0
"45",0,0,0,0,0,0,0.380165289256198,0,0,0,0
"20",0,0,0,0,0,0,0,1.62706611570248,0,0,0
"1",0,0,0,0,0,0,0,0,8.4297520661157,0.506198347107438,0
"2",0,0,0,0,0,0,0,0,0,0.125,0
"40",0,0,0,0,0,0,0,0,0,0,0.0568181818181818
