"","25","30","60","70","55","80","40","3","65","1","20","21"
"25",214.004051316678,164.237677245105,4.0135043889264,0,29.1046590141796,29.5138419986496,2.55638082376772,39.0465901417961,26.5820391627279,38.949358541526,10.6178257933828,4.86968264686023
"30",0,256.2201215395,0.561782579338285,0.539500337609723,27.6785955435517,13.9068197164078,2.86022957461175,32.2093180283592,2.32005401755571,38.8494260634706,3.45982444294396,0.465226198514517
"60",0,0,14.0236326806212,0,5.70425388251182,4.41931127616475,0,5.04794058068872,1.84740040513167,0.733288318703579,1.14517218095881,0
"70",0,0,0,8.7103308575287,0.338284942606347,2.66103983794733,0,0.795408507765024,0,0.683322079675895,0,0
"55",0,0,0,0,43.6731937879811,33.0182309250506,0.289669142471303,27.508440243079,10.2849426063471,12.3423362592843,5.542201215395,0
"80",0,0,0,0,0,58.7137069547603,0.338960162052667,25.8419986495611,12.4024307900068,14.1769074949359,6.0405131667792,0.960162052667117
"40",0,0,0,0,0,0,0.992572586090479,0.354490209318028,0,0.288318703578663,0,0
"3",0,0,0,0,0,0,0,76.9581363943282,10.2417285617826,43.0155300472654,4.95340985820392,2.00135043889264
"65",0,0,0,0,0,0,0,0,22.322754895341,3.42133693450371,1.64078325455773,0
"1",0,0,0,0,0,0,0,0,0,55.016880486158,1.1883862255233,1.60837272113437
"20",0,0,0,0,0,0,0,0,0,0,2.23835246455098,0
"21",0,0,0,0,0,0,0,0,0,0,0,0.162052667116813
