"","35","21","25","30","1","3","45","2","65","60"
"35",0.416133162612036,0.0140845070422535,0.160051216389245,0.0537772087067862,0.107554417413572,0.0653008962868118,0.00256081946222791,0.00256081946222791,0,0
"21",0,0.0627400768245839,0.0345710627400768,0,0.029449423815621,0.028169014084507,0,0.00640204865556978,0,0
"25",0,0,0.379001280409731,0.0448143405889885,0.152368758002561,0.10371318822023,0.00128040973111396,0.0115236875800256,0,0
"30",0,0,0,0.265044814340589,0.0230473751600512,0.0345710627400768,0,0,0,0
"1",0,0,0,0,0.270166453265045,0.176696542893726,0,0.0268886043533931,0,0
"3",0,0,0,0,0,0.268886043533931,0,0.0320102432778489,0,0.00128040973111396
"45",0,0,0,0,0,0,0.0256081946222791,0,0,0
"2",0,0,0,0,0,0,0,0.0332906530089629,0,0
"65",0,0,0,0,0,0,0,0,0.00256081946222791,0
"60",0,0,0,0,0,0,0,0,0,0.00384122919334187
