"","25","30","35","50","80","60","1","20","45","21","2","40"
"25",131.121495327103,40.2990654205607,41.5327102803738,13.0934579439252,1.52647975077882,0.406022845275182,25.6490134994808,8.30841121495327,0.393561786085151,3.93561786085151,0.77466251298027,0
"30",0,172.535825545171,18.2232606438214,18.5420560747664,28.1869158878505,0,13.4984423676012,1.60747663551402,1.01973001038422,0.524402907580478,0,0
"35",0,0,87.2377985462098,9.86396677050883,0.920041536863967,0,18.5358255451713,1.42056074766355,0,2.04361370716511,0,0
"50",0,0,0,14.9376947040498,0.268951194184839,0,14.6542056074766,0.178608515057113,0.151609553478712,0,0,0
"80",0,0,0,0,10.9034267912773,0,3.64485981308411,0,0,0.168224299065421,0.147455867082035,0
"60",0,0,0,0,0,0.668743509865005,0,0,0,0,0,0
"1",0,0,0,0,0,0,22.6386292834891,0.21183800623053,0,0,0.359293873312565,0
"20",0,0,0,0,0,0,0,1.1588785046729,0,0.114226375908619,0,0
"45",0,0,0,0,0,0,0,0,0.18276220145379,0,0,0.0301142263759086
"21",0,0,0,0,0,0,0,0,0,0.498442367601246,0,0
"2",0,0,0,0,0,0,0,0,0,0,0.218068535825545,0
"40",0,0,0,0,0,0,0,0,0,0,0,0.0996884735202492
