"","30","25","35","21","50","60","1","20","2","40"
"30",222.589194699286,40.5626911314985,32.4954128440367,0,16.8807339449541,0,5.4954128440367,0.559633027522936,0.528032619775739,0
"25",0,129.088685015291,19.4434250764526,2.69724770642202,7.01325178389399,1.57798165137615,13.493374108053,7.76758409785933,0.378185524974516,0
"35",0,0,50.407747196738,0.254841997961264,4.95616717635066,0,4.1743119266055,0,0,0
"21",0,0,0,0.385321100917431,0,0.0448521916411825,0,0.108053007135576,0,0
"50",0,0,0,0,5.56574923547401,0,3.13965341488277,0.120285423037717,0,0
"60",0,0,0,0,0,0.586136595310907,0,0,0,0
"1",0,0,0,0,0,0,8.15494393476045,0.136595310907238,0.308868501529052,0
"20",0,0,0,0,0,0,0,1.13761467889908,0,0
"2",0,0,0,0,0,0,0,0,0.112130479102956,0
"40",0,0,0,0,0,0,0,0,0,0.0560652395514781
